ESCRUTINIO PROVISORIO: Elecciones Primarias Abiertas Provinciales del 22 de Mayo de 2011                                                                                  
Escrutado:100,00%   -   Fecha y Hora de cierre: 23/05/2011 - 06:36                                                                                                        
                                                                                                                                                                          
Cargo: INTENDENTE - detalle por LOCALIDAD                                                                                                                                 
                                                                                                                                                                          
Fecha;Depto;Nombre Departamento;Localidad;Nombre Localidad;Tipo Loc;Cargo;Partido;Nombre Partido;Nombre Candidato;Votos;Porcentaje;                                       
2011/05/22;01;BELGRANO;403 ;;DEPTO ;INTENDENTE;0003;FRENTE SANTA FE PARA TODOS;MANSILLA HERALDO ADOLFO;0004969;100,00                                                     
2011/05/22;01;BELGRANO;403 ;;DEPTO ;INTENDENTE;0004;FRENTE PROGRESISTA, CIVICO Y SOCIAL;MILANESIO RITA ASUNCION;0000661; 76,50                                            
2011/05/22;01;BELGRANO;403 ;;DEPTO ;INTENDENTE;0004;FRENTE PROGRESISTA, CIVICO Y SOCIAL;CEJAS RAUL ALEJANDRO;0000203; 23,50                                               
2011/05/22;01;BELGRANO;403 ;;DEPTO ;INTENDENTE;0039;MOVIMIENTO VECINALISTA SANTAFESINO;BOLLATTI SERGIO RODOLFO;0000968;100,00                                             
2011/05/22;01;BELGRANO;403 ;;DEPTO ;INTENDENTE;    ;Votos en Blanco;;0000222;  2,98                                                                                       
2011/05/22;01;BELGRANO;403 ;;DEPTO ;INTENDENTE;    ;Votos Anulados;;0000420;  5,63                                                                                        
2011/05/22;01;BELGRANO;403 ;;DEPTO ;INTENDENTE;    ;Votos Recurridos;;0000004;  0,05                                                                                      
2011/05/22;01;BELGRANO;403 ;;DEPTO ;INTENDENTE;    ;Votos Impugnados;;0000003;  0,04                                                                                      
2011/05/22;01;BELGRANO;403 ;;DEPTO ;INTENDENTE;    ;Votos Fuerza de Seguridad;;0000005;  0,07                                                                             
2011/05/22;01;BELGRANO;403 ;;DEPTO ;INTENDENTE;    ;Votos Electores Observados;;0000000;  0,00                                                                            
2011/05/22;01;BELGRANO;403 ;;DEPTO ;INTENDENTE;    ;Total de votos emitidos;;0007455;  0,00                                                                               
2011/05/22;01;BELGRANO;404A;;DEPTO ;INTENDENTE;0003;FRENTE SANTA FE PARA TODOS;MANSILLA ERNESTO ADOLFO;0001277;100,00                                                     
2011/05/22;01;BELGRANO;404A;;DEPTO ;INTENDENTE;0004;FRENTE PROGRESISTA, CIVICO Y SOCIAL;COINTRY LUIS JOSE;0000606;100,00                                                  
2011/05/22;01;BELGRANO;404A;;DEPTO ;INTENDENTE;0027;FRENTE PARA EL CAMBIO;CARLETTI ADRIAN DAVID;0002299;100,00                                                            
2011/05/22;01;BELGRANO;404A;;DEPTO ;INTENDENTE;0039;MOVIMIENTO VECINALISTA SANTAFESINO;PONZIO RAUL ALBERTO;0002475;100,00                                                 
2011/05/22;01;BELGRANO;404A;;DEPTO ;INTENDENTE;0045;UNIDAD ROSENSE;MEYER JAVIER FERNANDO;0000672;100,00                                                                   
