ESCRUTINIO PROVISORIO: Elecciones Primarias Abiertas Provinciales del 22 de Mayo de 2011                                                                                  
Escrutado:100,00%   -   Fecha y Hora de cierre: 23/05/2011 - 06:36                                                                                                        
                                                                                                                                                                          
Cargo: GOBERNADOR Y VICE - detalle por LOCALIDAD                                                                                                                          
                                                                                                                                                                          
Fecha;Depto;Nombre Departamento;Localidad;Nombre Localidad;Tipo Loc;Cargo;Partido;Nombre Partido;Nombre Candidato;Votos;Porcentaje;                                       
2011/05/22;01;BELGRANO;000 ;;DEPTO ;GOBERNADOR Y VICE;0001;PARTIDO AUTONOMISTA;YERBE CARLOS;0000067;100,00                                                                
2011/05/22;01;BELGRANO;000 ;;DEPTO ;GOBERNADOR Y VICE;0002;UNION PRO FEDERAL;TORRES MIGUEL IGNACIO;0004813;100,00                                                         
2011/05/22;01;BELGRANO;000 ;;DEPTO ;GOBERNADOR Y VICE;0003;FRENTE SANTA FE PARA TODOS;PEROTTI OMAR ANGEL;0003984; 43,98                                                   
2011/05/22;01;BELGRANO;000 ;;DEPTO ;GOBERNADOR Y VICE;0003;FRENTE SANTA FE PARA TODOS;ROSSI AGUSTIN OSCAR;0002869; 31,67                                                  
2011/05/22;01;BELGRANO;000 ;;DEPTO ;GOBERNADOR Y VICE;0003;FRENTE SANTA FE PARA TODOS;BIELSA RAFAEL ANTONIO;0002094; 23,12                                                
2011/05/22;01;BELGRANO;000 ;;DEPTO ;GOBERNADOR Y VICE;0003;FRENTE SANTA FE PARA TODOS;MERCIER JUAN CARLOS;0000111;  1,23                                                  
2011/05/22;01;BELGRANO;000 ;;DEPTO ;GOBERNADOR Y VICE;0004;FRENTE PROGRESISTA, CIVICO Y SOCIAL;BONFATTI ANTONIO JUAN;0005604; 56,01                                       
2011/05/22;01;BELGRANO;000 ;;DEPTO ;GOBERNADOR Y VICE;0004;FRENTE PROGRESISTA, CIVICO Y SOCIAL;BARLETTA MARIO DOMINGO;0002276; 22,75                                      
2011/05/22;01;BELGRANO;000 ;;DEPTO ;GOBERNADOR Y VICE;0004;FRENTE PROGRESISTA, CIVICO Y SOCIAL;GIUSTINIANI RUBEN HECTOR;0002071; 20,70                                    
2011/05/22;01;BELGRANO;000 ;;DEPTO ;GOBERNADOR Y VICE;0004;FRENTE PROGRESISTA, CIVICO Y SOCIAL;CACERES LUIS ALBERTO;0000055;  0,55                                        
2011/05/22;01;BELGRANO;000 ;;DEPTO ;GOBERNADOR Y VICE;0005;MOV. INDEPENDIENTE, JUSTICIA Y DIGNIDAD;CASTELLS RAUL ANIBAL;0000119;100,00                                    
2011/05/22;01;BELGRANO;000 ;;DEPTO ;GOBERNADOR Y VICE;0006;PARTIDO OBRERO;BLANCO CARLOS ALBERTO MARIA;0000061;100,00                                                      
2011/05/22;01;BELGRANO;000 ;;DEPTO ;GOBERNADOR Y VICE;    ;Votos en Blanco;;0001523;  5,64                                                                                
2011/05/22;01;BELGRANO;000 ;;DEPTO ;GOBERNADOR Y VICE;    ;Votos Anulados;;0001288;  4,77                                                                                 
2011/05/22;01;BELGRANO;000 ;;DEPTO ;GOBERNADOR Y VICE;    ;Votos Recurridos;;0000029;  0,11                                                                               
2011/05/22;01;BELGRANO;000 ;;DEPTO ;GOBERNADOR Y VICE;    ;Votos Impugnados;;0000014;  0,05                                                                               
2011/05/22;01;BELGRANO;000 ;;DEPTO ;GOBERNADOR Y VICE;    ;Votos Fuerza de Seguridad;;0000021;  0,08                                                                      
2011/05/22;01;BELGRANO;000 ;;DEPTO ;GOBERNADOR Y VICE;    ;Votos Electores Observados;;0000000;  0,00                                                                     
2011/05/22;01;BELGRANO;000 ;;DEPTO ;GOBERNADOR Y VICE;    ;Total de votos emitidos;;0026999;  0,00                                                                        
2011/05/22;01;BELGRANO;402 ;ARMSTRONG;MUNICI;GOBERNADOR Y VICE;0001;PARTIDO AUTONOMISTA;YERBE CARLOS;0000020;100,00                                                       
2011/05/22;01;BELGRANO;402 ;ARMSTRONG;MUNICI;GOBERNADOR Y VICE;0002;UNION PRO FEDERAL;TORRES MIGUEL IGNACIO;0001503;100,00                                                
2011/05/22;01;BELGRANO;402 ;ARMSTRONG;MUNICI;GOBERNADOR Y VICE;0003;FRENTE SANTA FE PARA TODOS;PEROTTI OMAR ANGEL;0001035; 48,91                                          
2011/05/22;01;BELGRANO;402 ;ARMSTRONG;MUNICI;GOBERNADOR Y VICE;0003;FRENTE SANTA FE PARA TODOS;ROSSI AGUSTIN OSCAR;0000639; 30,20                                         
2011/05/22;01;BELGRANO;402 ;ARMSTRONG;MUNICI;GOBERNADOR Y VICE;0003;FRENTE SANTA FE PARA TODOS;BIELSA RAFAEL ANTONIO;0000408; 19,28                                       
2011/05/22;01;BELGRANO;402 ;ARMSTRONG;MUNICI;GOBERNADOR Y VICE;0003;FRENTE SANTA FE PARA TODOS;MERCIER JUAN CARLOS;0000034;  1,61                                         
2011/05/22;01;BELGRANO;402 ;ARMSTRONG;MUNICI;GOBERNADOR Y VICE;0004;FRENTE PROGRESISTA, CIVICO Y SOCIAL;BARLETTA MARIO DOMINGO;0001417; 51,21                             
